SalesID,OrderDate,CustomerID,ProductID,RegionID,Quantity,UnitPrice,Discount,Sales,Cost,Profit
S000299,2025-12-15,C00798,P075,R16,4,2964.58,0.15,10079.57,8861.93,1217.64
S000300,2026-01-19,C00056,P062,R09,5,3844.75,0.05,18262.56,13030.51,5232.05
S000301,2024-02-22,C04665,P070,R12,5,4723.08,0.0,23615.4,15506.39,8109.01
S000302,2026-05-08,C02690,P072,R14,1,2911.49,0.2,2329.19,1356.78,972.41
S000303,2024-02-23,C03349,P018,R04,2,7169.01,0.2,11470.42,9500.14,1970.28
S000304,2025-07-20,C01821,P098,R03,1,2233.75,0.2,1787.0,1523.88,263.12
S000305,2025-04-26,C04245,P100,R07,5,984.83,0.1,4431.74,3130.31,1301.43
S000306,2025-03-04,C00278,P015,R18,3,2128.77,0.1,5747.68,3597.27,2150.41
S000307,2026-02-18,C02202,P022,R14,1,2230.47,0.05,2118.95,1348.34,770.61
S000308,2024-08-08,C03231,P025,R09,3,4455.23,0.0,13365.69,8630.35,4735.34
S000309,2025-02-27,C02317,P097,R14,3,1055.97,0.05,3009.51,2254.54,754.97
S000310,2025-12-11,C04644,P094,R09,2,9242.88,0.25,13864.32,8622.33,5241.99
S000311,2025-09-08,C00042,P027,R02,1,14039.96,0.05,13337.96,7608.58,5729.38
S000312,2025-05-22,C03664,P064,R16,5,2571.96,0.1,11573.82,7547.66,4026.16
S000313,2026-02-13,C04406,P025,R15,2,6328.07,0.0,12656.14,7937.02,4719.12
S000314,2026-05-26,C00400,P004,R16,1,31616.36,0.1,28454.72,16474.62,11980.1
S000315,2026-04-18,C03206,P024,R12,5,4153.95,0.1,18692.78,13138.29,5554.49
S000316,2024-10-29,C00284,P008,R17,2,932.78,0.0,1865.56,1331.07,534.49
S000317,2026-04-19,C03123,P085,R18,4,2478.49,0.1,8922.56,4983.01,3939.55
S000318,2024-04-09,C01726,P079,R13,2,1770.25,0.0,3540.5,3030.95,509.55
S000319,2024-12-06,C04159,P019,R14,4,4435.94,0.15,15082.2,12668.18,2414.02
S000320,2025-02-07,C01193,P057,R12,1,12292.68,0.2,9834.14,7678.23,2155.91
S000321,2025-08-04,C01870,P021,R07,2,541.27,0.2,866.03,708.1,157.93
S000322,2025-11-04,C00138,P057,R05,1,14304.04,0.15,12158.43,6907.0,5251.43
S000323,2026-08-27,C03680,P090,R12,1,4561.66,0.05,4333.58,3167.47,1166.11
S000324,2025-06-07,C00201,P088,R14,2,7329.24,0.05,13925.56,10159.42,3766.14
S000325,2024-04-30,C03352,P084,R14,2,5509.2,0.1,9916.56,5508.12,4408.44
S000326,2025-10-24,C01726,P025,R12,1,1804.25,0.0,1804.25,1114.75,689.5
S000327,2026-06-04,C04702,P020,R13,5,5804.75,0.05,27572.56,14840.55,12732.01
S000328,2024-04-14,C00668,P017,R07,2,10264.79,0.0,20529.58,13894.15,6635.43
S000329,2026-02-21,C03189,P013,R01,3,12704.73,0.0,38114.19,25640.12,12474.07
S000330,2026-01-19,C00974,P062,R18,3,11299.89,0.05,32204.69,21812.49,10392.2
S000331,2024-11-15,C00223,P066,R04,5,2087.0,0.05,9913.25,5281.37,4631.88
S000332,2025-05-26,C04348,P089,R09,1,14096.39,0.1,12686.75,10298.89,2387.86
S000333,2025-03-15,C04413,P010,R17,3,10639.28,0.1,28726.06,23229.31,5496.75
S000334,2024-06-22,C04969,P027,R14,5,9259.11,0.15,39351.22,29478.34,9872.88
S000335,2024-07-06,C00937,P073,R17,3,1014.15,0.2,2433.96,1567.47,866.49
S000336,2024-02-03,C04023,P069,R12,2,2010.56,0.1,3619.01,2231.46,1387.55
S000337,2025-08-19,C02452,P043,R01,4,4079.39,0.2,13054.05,8440.51,4613.54
S000338,2026-07-06,C01164,P016,R01,3,8636.7,0.15,22023.59,12411.76,9611.83
S000339,2024-08-06,C01969,P049,R15,3,768.68,0.15,1960.13,1406.82,553.31
S000340,2025-03-11,C00880,P018,R09,5,1064.07,0.0,5320.35,3292.92,2027.43
S000341,2024-03-18,C03082,P054,R10,5,3925.8,0.15,16684.65,12809.65,3875.0
S000342,2024-12-24,C02893,P091,R11,4,1144.56,0.1,4120.42,2256.56,1863.86
S000343,2026-01-05,C00860,P020,R10,4,2358.94,0.0,9435.76,5224.3,4211.46
S000344,2026-05-18,C03920,P012,R18,1,3117.48,0.0,3117.48,1898.75,1218.73
S000345,2025-01-24,C02824,P074,R01,3,421.18,0.0,1263.54,944.51,319.03
S000346,2026-08-02,C03288,P003,R03,3,4451.43,0.05,12686.58,7421.54,5265.04
S000347,2024-12-31,C00673,P099,R02,1,2897.86,0.1,2608.07,2119.54,488.53
S000348,2026-04-21,C04019,P078,R13,4,686.12,0.15,2332.81,2016.66,316.15
S000349,2026-06-09,C01824,P041,R10,2,1859.43,0.05,3532.92,2805.36,727.56
S000350,2026-03-27,C02435,P037,R08,5,7756.11,0.1,34902.49,25395.21,9507.28
S000351,2024-02-28,C00782,P039,R17,1,2374.99,0.0,2374.99,1384.77,990.22
S000352,2026-03-14,C04939,P040,R09,4,3442.67,0.05,13082.15,10797.05,2285.1
S000353,2025-08-03,C02588,P084,R16,1,4536.11,0.15,3855.69,2325.47,1530.22
S000354,2024-11-19,C03935,P080,R03,2,470.52,0.1,846.94,604.35,242.59
S000355,2025-03-25,C03056,P021,R07,3,15142.42,0.0,45427.26,33295.05,12132.21
S000356,2026-02-25,C00255,P018,R10,3,5502.13,0.05,15681.07,9774.96,5906.11
S000357,2024-04-11,C03481,P055,R16,3,5268.97,0.15,13435.87,7770.37,5665.5
S000358,2025-12-21,C01821,P066,R01,4,6700.66,0.1,24122.38,16956.58,7165.8
S000359,2026-04-07,C02999,P073,R08,1,3127.11,0.05,2970.75,1600.43,1370.32
S000360,2024-06-22,C02799,P032,R08,3,3352.16,0.0,10056.48,5877.78,4178.7
S000361,2026-08-30,C03924,P049,R15,2,37411.95,0.05,71082.7,37037.51,34045.19
S000362,2026-04-26,C01121,P011,R08,5,755.75,0.0,3778.75,2225.93,1552.82
S000363,2024-05-07,C04850,P046,R06,5,6539.7,0.05,31063.57,24668.81,6394.76
S000364,2025-08-23,C02017,P069,R04,2,1151.45,0.0,2302.9,1354.28,948.62
S000365,2024-01-27,C03596,P031,R14,5,14901.41,0.15,63330.99,44516.23,18814.76
S000366,2024-12-09,C03149,P032,R18,5,3774.67,0.1,16986.02,11830.45,5155.57
S000367,2024-06-01,C02827,P047,R14,4,790.98,0.0,3163.92,2296.15,867.77
S000368,2026-04-08,C02761,P087,R13,4,6024.59,0.1,21688.52,16737.34,4951.18
S000369,2025-08-01,C03059,P061,R11,4,10566.81,0.15,35927.15,30488.03,5439.12
S000370,2024-07-20,C04308,P092,R18,5,4953.55,0.0,24767.75,16877.8,7889.95
S000371,2024-09-19,C01383,P007,R05,3,8766.3,0.0,26298.9,16586.98,9711.92
S000372,2026-07-30,C01313,P085,R14,5,15523.72,0.0,77618.6,48009.18,29609.42
S000373,2026-01-02,C04942,P005,R05,1,7946.39,0.0,7946.39,5903.59,2042.8
S000374,2024-12-01,C04606,P033,R09,1,2214.01,0.0,2214.01,1841.81,372.2
S000375,2024-04-02,C01975,P043,R03,2,14479.83,0.1,26063.69,17442.66,8621.03
S000376,2024-10-22,C01611,P024,R12,5,5685.8,0.15,24164.65,15715.83,8448.82
S000377,2024-01-04,C03739,P099,R08,1,2082.21,0.1,1873.99,1155.48,718.51
S000378,2025-03-05,C04602,P090,R04,2,5540.18,0.15,9418.31,6323.12,3095.19
S000379,2024-11-01,C04741,P058,R15,3,5338.63,0.1,14414.3,11056.62,3357.68
S000380,2025-09-12,C01242,P046,R03,1,4028.16,0.05,3826.75,2154.88,1671.87
S000381,2024-10-09,C01069,P077,R14,4,858.95,0.05,3264.01,1895.77,1368.24
S000382,2024-07-25,C02538,P071,R09,3,12235.34,0.15,31200.12,17789.01,13411.11
S000383,2025-02-02,C00893,P049,R18,5,7717.62,0.0,38588.1,20390.08,18198.02
S000384,2024-12-15,C04662,P083,R04,4,1879.3,0.25,5637.9,3657.34,1980.56
S000385,2025-12-20,C01763,P020,R10,4,5958.18,0.25,17874.54,12924.1,4950.44
S000386,2026-03-05,C01388,P028,R14,1,5000.16,0.2,4000.13,3235.21,764.92
S000387,2025-04-12,C04861,P002,R08,4,682.95,0.05,2595.21,2213.75,381.46
S000388,2024-01-14,C04244,P012,R06,5,3221.84,0.05,15303.74,9596.5,5707.24
S000389,2024-09-23,C04709,P020,R06,4,4907.78,0.1,17668.01,11508.65,6159.36
S000390,2025-02-05,C02507,P063,R02,5,19892.96,0.25,74598.6,41934.69,32663.91
S000391,2025-08-22,C03964,P086,R16,3,3871.42,0.05,11033.55,7466.92,3566.63
S000392,2025-12-12,C02099,P060,R11,5,20910.97,0.05,99327.11,64366.08,34961.03
S000393,2024-08-16,C00351,P045,R09,3,2649.81,0.05,7551.96,5384.18,2167.78
S000394,2024-11-05,C03319,P028,R10,2,2816.46,0.0,5632.92,3219.93,2412.99
S000395,2024-12-26,C00399,P011,R01,1,629.52,0.1,566.57,444.6,121.97
S000396,2025-07-05,C00993,P059,R05,3,3330.95,0.05,9493.21,5868.99,3624.22
S000397,2025-03-18,C01484,P015,R02,1,2346.22,0.0,2346.22,1789.36,556.86
S000398,2025-04-08,C03295,P080,R03,5,1977.0,0.15,8402.25,6315.53,2086.72
S000399,2024-03-13,C03889,P041,R17,4,2051.9,0.05,7797.22,4517.53,3279.69
S000400,2024-01-29,C00884,P036,R12,3,1300.56,0.25,2926.26,1883.84,1042.42
S000401,2024-05-15,C03675,P003,R01,5,1369.55,0.05,6505.36,4037.0,2468.36
S000402,2024-07-11,C03555,P025,R14,5,3583.06,0.15,15228.0,11004.45,4223.55
S000403,2024-03-04,C02986,P002,R13,4,6800.25,0.0,27201.0,15898.78,11302.22
S000404,2025-02-15,C03054,P073,R04,1,14975.95,0.1,13478.36,8605.76,4872.6
S000405,2025-05-17,C02008,P049,R06,4,5260.94,0.15,17887.2,13170.27,4716.93
S000406,2025-06-08,C00700,P079,R14,3,672.64,0.0,2017.92,1102.28,915.64
S000407,2025-06-08,C00669,P057,R06,1,4880.66,0.0,4880.66,2861.15,2019.51
S000408,2026-04-14,C00504,P096,R12,5,14209.07,0.0,71045.35,40063.34,30982.01
S000409,2024-04-08,C02397,P079,R08,2,4745.83,0.1,8542.49,6879.45,1663.04
S000410,2025-11-02,C03037,P015,R14,4,12720.37,0.0,50881.48,35287.77,15593.71
S000411,2025-05-25,C00719,P012,R10,2,2496.49,0.0,4992.98,3164.72,1828.26
S000412,2024-11-05,C00608,P089,R02,1,1926.57,0.0,1926.57,1198.93,727.64
S000413,2024-09-18,C03475,P027,R12,5,2015.92,0.05,9575.62,6115.13,3460.49
S000414,2024-09-18,C03126,P077,R18,4,6076.84,0.15,20661.26,10966.66,9694.6
S000415,2026-04-01,C04662,P063,R15,5,1356.86,0.15,5766.65,4848.05,918.6
S000416,2026-07-23,C04996,P071,R12,2,2572.71,0.0,5145.42,3728.22,1417.2
S000417,2024-02-18,C04939,P027,R02,1,5312.88,0.0,5312.88,4158.58,1154.3
S000418,2026-05-05,C00615,P032,R05,4,14402.21,0.0,57608.84,49936.43,7672.41
S000419,2024-04-14,C01827,P056,R17,4,1460.15,0.0,5840.6,3831.97,2008.63
S000420,2026-08-12,C02370,P003,R16,2,15691.77,0.1,28245.19,22873.82,5371.37
S000421,2025-06-29,C03695,P032,R01,3,16827.58,0.0,50482.74,43531.61,6951.13
S000422,2025-12-01,C04623,P051,R11,5,1151.15,0.05,5467.96,3902.34,1565.62
S000423,2024-05-05,C04162,P021,R15,2,2139.95,0.15,3637.91,2626.94,1010.97
S000424,2025-08-14,C04686,P029,R03,5,1942.76,0.0,9713.8,7564.21,2149.59
S000425,2024-07-12,C00094,P099,R18,5,1240.34,0.0,6201.7,4700.55,1501.15
S000426,2026-03-11,C00150,P029,R16,5,4595.74,0.15,19531.89,15967.48,3564.41
S000427,2024-07-15,C02056,P091,R10,2,8719.17,0.0,17438.34,12319.68,5118.66
S000428,2025-07-13,C04041,P093,R13,3,3786.28,0.1,10222.96,8052.09,2170.87
S000429,2025-09-30,C01633,P068,R01,3,3323.79,0.0,9971.37,8026.47,1944.9
S000430,2024-10-21,C01193,P016,R06,3,18966.73,0.05,54055.18,31172.7,22882.48
S000431,2025-09-08,C01193,P021,R03,3,2051.05,0.1,5537.84,3177.88,2359.96
S000432,2026-04-28,C03733,P094,R10,1,4053.58,0.2,3242.86,1966.6,1276.26
S000433,2025-09-13,C03936,P001,R15,2,3167.26,0.0,6334.52,4979.57,1354.95
S000434,2026-05-24,C01776,P051,R08,4,1673.3,0.05,6358.54,5444.88,913.66
S000435,2025-02-10,C00287,P060,R08,5,1537.51,0.0,7687.55,4513.18,3174.37
S000436,2025-02-02,C01125,P084,R01,5,4907.89,0.0,24539.45,18653.94,5885.51
S000437,2025-03-14,C01447,P090,R03,4,19047.21,0.05,72379.4,38925.31,33454.09
S000438,2024-02-29,C02354,P029,R09,5,5626.11,0.1,25317.5,21638.69,3678.81
S000439,2025-04-01,C01918,P051,R09,3,1211.87,0.05,3453.83,2164.94,1288.89
S000440,2025-05-08,C00880,P064,R05,2,1696.38,0.0,3392.76,2063.17,1329.59
S000441,2025-05-02,C04936,P097,R03,3,4321.79,0.1,11668.83,7494.7,4174.13
S000442,2025-10-18,C02121,P056,R03,2,1768.75,0.15,3006.88,2216.98,789.9
S000443,2024-01-07,C01109,P013,R13,2,4990.98,0.15,8484.67,6529.56,1955.11
S000444,2025-05-09,C01975,P093,R02,2,6255.28,0.15,10633.98,8633.2,2000.78
S000445,2025-04-08,C03724,P052,R07,5,2419.8,0.1,10889.1,5857.45,5031.65
S000446,2025-02-22,C04815,P018,R05,5,346.09,0.0,1730.45,922.01,808.44
S000447,2024-11-25,C02226,P020,R06,3,3372.32,0.1,9105.26,5111.77,3993.49
S000448,2024-08-26,C02711,P021,R14,3,9988.92,0.0,29966.76,24304.18,5662.58
S000449,2025-07-17,C01506,P073,R15,2,5404.4,0.0,10808.8,7838.9,2969.9
S000450,2026-01-31,C03486,P095,R07,2,18121.66,0.15,30806.82,25501.23,5305.59
S000451,2025-07-23,C03433,P045,R15,5,7912.51,0.1,35606.3,26395.18,9211.12
S000452,2024-06-02,C00875,P010,R03,4,2095.24,0.15,7123.82,5289.56,1834.26
S000453,2026-06-26,C02745,P089,R14,3,1963.41,0.0,5890.23,4134.28,1755.95
S000454,2024-05-29,C04987,P064,R04,2,2649.57,0.1,4769.23,3805.62,963.61
S000455,2024-12-29,C01171,P058,R06,4,2327.03,0.0,9308.12,8004.33,1303.79
S000456,2024-04-20,C02489,P007,R12,4,4328.61,0.15,14717.27,11381.35,3335.92
S000457,2026-01-08,C03358,P098,R06,2,1050.45,,1890.81,1086.04,804.77
S000458,2026-02-18,C00377,P008,R08,2,1629.75,0.0,3259.5,1948.2,1311.3
S000459,2026-03-23,C02608,P062,R02,2,2531.22,0.1,4556.2,3645.8,910.4
S000460,2024-11-06,C03047,P060,R12,4,3576.62,0.1,12875.83,10007.7,2868.13
S000461,2025-01-15,C02723,P052,R09,3,8061.41,0.15,20556.6,16087.4,4469.2
S000462,2026-05-29,C01591,P056,R01,3,2179.82,0.1,5885.51,3960.45,1925.06
S000463,2024-02-14,C04026,P040,R05,5,374.13,0.15,1590.05,879.31,710.74
S000464,2026-01-17,C01470,P058,R14,3,9955.2,0.05,28372.32,23561.75,4810.57
S000465,2024-07-28,C02552,P037,R07,5,2661.43,0.0,13307.15,10131.35,3175.8
S000466,2024-03-21,C01586,P048,R18,1,2772.46,0.15,2356.59,1459.3,897.29
S000467,2026-01-10,C04262,P068,R17,1,7872.42,0.25,5904.32,3562.42,2341.9
S000468,2026-08-07,C02253,P075,R15,5,11116.08,0.05,52801.38,31201.16,21600.22
S000469,2025-11-25,C01929,P016,R17,2,5433.81,0.0,10867.62,7107.29,3760.33
S000470,2024-03-02,C01436,P100,R13,1,3592.13,0.05,3412.52,2404.25,1008.27
S000471,2025-03-29,C02681,P010,R09,1,2700.23,0.25,2025.17,1510.53,514.64
S000472,2024-04-29,C03894,P028,R04,1,1190.7,0.05,1131.16,829.62,301.54
S000473,2024-01-30,C03118,P035,R12,4,4595.18,0.2,14704.58,11250.67,3453.91
S000474,2025-03-11,C00895,P033,R08,1,1020.2,0.0,1020.2,751.09,269.11
S000475,2026-02-07,C00100,P036,R18,3,3363.94,0.15,8578.05,5865.86,2712.19
S000476,2026-08-17,C00710,P033,R03,2,25771.43,0.0,51542.86,28118.85,23424.01
S000477,2024-08-08,C04457,P044,R10,3,794.2,0.25,1786.95,1112.07,674.88
S000478,2024-12-11,C00523,P077,R14,3,5448.32,0.2,13075.97,10835.96,2240.01
S000479,2024-05-07,C00889,P083,R10,5,2314.94,0.05,10995.96,6151.29,4844.67
S000480,2025-08-15,C02052,P035,R14,1,1574.14,0.0,1574.14,1194.24,379.9
S000481,2025-10-06,C00933,P026,R01,1,2109.86,0.05,2004.37,1194.93,809.44
S000482,2024-02-07,C00565,P068,R03,2,3929.77,0.05,7466.56,5873.02,1593.54
S000483,2024-07-27,C00936,P006,R01,3,39765.82,0.05,113332.59,59668.86,53663.73
S000484,2024-04-12,C00126,P045,R14,4,8307.78,0.25,24923.34,18217.15,6706.19
S000485,2026-07-26,C02578,P023,R13,2,6738.89,0.1,12130.0,7283.04,4846.96
S000486,2025-03-11,C01473,P061,R11,4,2023.34,0.0,8093.36,4990.94,3102.42
S000487,2025-09-17,C01444,P008,R08,3,1152.5,0.15,2938.88,1798.7,1140.18
S000488,2025-04-19,C04901,P083,R18,1,1611.14,0.05,1530.58,901.24,629.34
S000489,2024-09-15,C04584,P027,R09,5,12953.49,0.1,58290.7,50928.99,7361.71
S000490,2026-04-04,C00055,P052,R18,5,2048.35,0.05,9729.66,7605.5,2124.16
S000491,2025-06-10,C04538,P058,R03,4,4539.54,0.0,18158.16,10473.72,7684.44
S000492,2026-04-11,C00320,P048,R02,2,3679.36,0.1,6622.85,5617.24,1005.61
S000493,2024-06-30,C02938,P045,R15,4,4098.44,0.1,14754.38,9544.91,5209.47
S000494,2025-10-13,C02916,P027,R16,5,3141.82,0.0,15709.1,10120.22,5588.88
S000495,2025-06-30,C03094,P078,R12,4,5984.91,0.0,23939.64,17086.89,6852.75
S000496,2025-05-30,C02490,P052,R03,3,1623.38,0.15,4139.62,2948.15,1191.47
S000497,2026-08-14,C03335,P022,R08,1,6849.4,0.05,6506.93,3648.99,2857.94
S000498,2026-06-23,C00522,P027,R10,5,29436.75,0.1,132465.38,108447.42,24017.96
S000499,2025-09-02,C02250,P044,R15,2,3658.94,0.05,6951.99,3851.98,3100.01
S000500,2026-06-15,C04474,P085,R10,5,2501.11,0.2,10004.44,8282.18,1722.26
S000501,2024-12-19,C02806,P097,R12,2,3005.68,0.0,6011.36,3467.37,2543.99
S000502,2025-04-03,C03373,P039,R05,2,7833.01,0.0,15666.02,11657.03,4008.99
S000503,2025-06-17,C00333,P040,R01,3,1003.96,0.0,3011.88,2527.94,483.94
S000504,2025-02-28,C02474,P013,R13,4,12789.42,0.1,46041.91,26692.51,19349.4
S000505,2025-03-25,C00497,P055,R02,2,3979.14,0.0,7958.28,5241.58,2716.7
S000506,2025-06-26,C02719,P024,R10,3,5198.26,0.15,13255.56,9701.65,3553.91
S000507,2024-06-18,C01713,P082,R08,1,3195.98,0.0,3195.98,2167.34,1028.64
S000508,2025-06-11,C03981,P054,R12,3,3544.73,0.1,9570.77,5045.28,4525.49
S000509,2025-11-15,C03929,P023,R11,4,1369.95,0.15,4657.83,3461.75,1196.08
S000510,2026-08-18,C00491,P092,R13,3,1365.38,0.25,3072.11,1968.03,1104.08
S000511,2025-11-21,C01863,P082,R02,3,953.78,0.05,2718.27,1479.46,1238.81
S000512,2025-03-11,C04666,P031,R08,4,797.57,0.25,2392.71,1809.16,583.55
S000513,2026-08-23,C00075,P013,R06,4,12853.18,0.0,51412.72,42533.18,8879.54
S000514,2026-05-11,C00564,P027,R01,3,3004.13,0.0,9012.39,6366.79,2645.6
S000515,2024-07-17,C04672,P038,R18,4,5254.65,0.05,19967.67,12954.85,7012.82
S000516,2025-11-09,C02293,P041,R05,4,5380.02,0.1,19368.07,14742.42,4625.65
S000517,2025-07-16,C03094,P083,R02,2,4051.67,0.1,7293.01,4450.71,2842.3
S000518,2025-05-20,C01238,P097,R04,2,7547.54,0.1,13585.57,7494.62,6090.95
S000519,2024-04-29,C02082,P075,R14,4,14428.73,0.25,43286.19,34196.76,9089.43
S000520,2026-06-25,C03327,P085,R14,5,4032.19,0.0,20160.95,12190.89,7970.06
S000521,2025-03-27,C01552,P013,R04,4,1732.64,0.0,6930.56,5279.39,1651.17
S000522,2025-08-25,C04200,P015,R05,5,12411.96,0.0,62059.8,54142.09,7917.71
S000523,2025-09-09,C04629,P091,R09,4,773.54,0.1,2784.74,1818.32,966.42
S000524,2024-09-19,C03084,P062,R07,4,7007.24,0.05,26627.51,20964.41,5663.1
S000525,2024-03-21,C01313,P024,R11,4,4102.54,0.05,15589.65,9232.19,6357.46
S000526,2026-06-17,C01120,P080,R09,3,6903.67,0.05,19675.46,10866.12,8809.34
S000527,2024-11-24,C00118,P018,R10,1,1131.56,0.0,1131.56,686.69,444.87
S000528,2025-03-10,C03897,P077,R16,4,7217.14,0.05,27425.13,16057.87,11367.26
S000529,2024-08-17,C04487,P089,R12,3,2558.58,0.1,6908.17,4799.6,2108.57
S000530,2025-12-09,C04714,P049,R16,2,1981.21,0.0,3962.42,2701.23,1261.19
S000531,2025-03-16,C04887,P066,R05,4,17844.11,0.1,64238.8,41942.8,22296.0
S000532,2026-03-22,C00805,P074,R04,3,10291.76,0.15,26243.99,19581.23,6662.76
S000533,2025-11-13,C03493,P089,R09,2,5719.95,0.25,8579.92,6295.54,2284.38
S000534,2026-08-21,C01268,P059,R08,3,4747.71,0.1,12818.82,10525.11,2293.71
S000535,2024-03-27,C00873,P030,R16,5,1489.51,0.1,6702.8,3591.12,3111.68
S000536,2025-05-25,C02648,P021,R05,2,1592.97,0.15,2708.05,1992.42,715.63
S000537,2025-05-12,C03381,P036,R08,3,6179.72,0.15,15758.29,13566.63,2191.66
S000538,2024-11-01,C03699,P006,R18,2,1040.01,0.25,1560.02,853.69,706.33
S000539,2025-07-09,C02459,P070,R06,4,11223.26,0.05,42648.39,22510.06,20138.33
S000540,2024-08-21,C00635,P037,R10,3,13001.25,0.1,35103.38,29902.3,5201.08
S000541,2025-01-09,C00342,P072,R09,1,10692.36,0.0,10692.36,7229.0,3463.36
S000542,2026-02-28,C00254,P007,R01,4,6718.59,0.0,26874.36,16314.04,10560.32
S000543,2025-03-27,C03835,P033,R04,5,1399.35,0.25,5247.56,4058.32,1189.24
S000544,2025-06-27,C02835,P040,R02,3,1337.62,0.1,3611.57,2112.83,1498.74
S000545,2025-11-11,C01711,P009,R17,1,13929.64,0.1,12536.68,6595.32,5941.36
S000546,2024-06-20,C03987,P083,R16,2,5270.87,0.0,10541.74,5712.95,4828.79
S000547,2025-12-26,C01782,P060,R05,3,7657.0,0.05,21822.45,16119.75,5702.7
S000548,2024-08-07,C01489,P085,R08,2,13303.9,0.05,25277.41,16919.21,8358.2
S000549,2024-10-26,C04038,P081,R16,5,30325.52,0.0,151627.6,91182.66,60444.94
S000550,2025-05-28,C02915,P004,R17,4,1510.78,0.1,5438.81,2993.02,2445.79
S000551,2024-08-19,C03386,P087,R11,1,13411.01,0.0,13411.01,8170.9,5240.11
S000552,2025-03-06,C04018,P007,R12,4,630.27,0.0,2521.08,1361.59,1159.49
S000553,2026-07-22,C01565,P088,R18,3,2539.82,0.1,6857.51,5601.88,1255.63
S000554,2026-03-26,C00145,P067,R10,4,1012.63,0.15,3442.94,1926.07,1516.87
S000555,2024-04-20,C03319,P082,R06,4,6079.35,0.1,21885.66,16615.36,5270.3
S000556,2026-03-15,C01681,P050,R15,4,22925.96,0.0,91703.84,59605.58,32098.26
S000557,2026-05-29,C04852,P017,R16,3,1665.62,0.1,4497.17,2874.93,1622.24
S000558,2026-06-07,C01516,P015,R14,2,585.66,0.15,995.62,840.37,155.25
S000559,2025-04-24,C03988,P012,R15,2,1259.12,0.05,2392.33,1571.28,821.05
S000560,2024-06-27,C03616,P081,R11,3,990.87,0.1,2675.35,1976.98,698.37
S000561,2025-09-21,C03539,P054,R11,2,252.54,0.0,505.08,345.5,159.58
S000562,2025-06-24,C03332,P022,R02,3,6042.71,0.15,15408.91,9602.88,5806.03
S000563,2026-04-22,C00375,P013,R03,1,5062.88,0.1,4556.59,3357.97,1198.62
S000564,2025-11-01,C04135,P008,R15,5,1885.88,0.25,7072.05,4896.98,2175.07
S000565,2025-05-13,C01345,P026,R18,2,5760.36,0.0,11520.72,6417.05,5103.67
S000566,2024-08-25,C02744,P075,R15,1,6992.72,0.0,6992.72,5073.48,1919.24
S000567,2025-04-15,C01285,P090,R13,4,18317.82,0.1,65944.15,54511.0,11433.15
S000568,2026-02-05,C01140,P061,R17,4,4827.4,0.2,15447.68,12993.11,2454.57
S000569,2026-06-13,C01901,P100,R10,1,1180.77,0.05,1121.73,715.13,406.6
S000570,2025-11-16,C02166,P040,R02,3,7652.56,0.0,22957.68,13809.63,9148.05
S000571,2026-08-08,C04543,P034,R05,5,1218.34,0.1,5482.53,3386.4,2096.13
S000572,2025-12-19,C01981,P070,R18,3,5043.19,0.1,13616.61,7292.55,6324.06
S000573,2024-07-21,C04735,P014,R16,4,19891.07,0.05,75586.07,60050.09,15535.98
S000574,2024-09-06,C03339,P092,R08,4,4524.38,0.1,16287.77,12283.38,4004.39
S000575,2025-05-02,C03184,P079,R02,5,7506.6,0.0,37533.0,22174.89,15358.11
S000576,2024-12-22,C04770,P004,R04,4,725.96,0.0,2903.84,2277.02,626.82
S000577,2025-06-19,C04964,P019,R15,4,14467.53,0.05,54976.61,45699.82,9276.79
S000578,2024-01-04,C02289,P063,R13,3,209.66,0.0,628.98,430.99,197.99
S000579,2024-10-18,C01984,P074,R16,3,21825.81,0.05,62203.56,42995.0,19208.56
S000580,2024-09-03,C03195,P022,R14,1,31389.21,0.0,31389.21,17222.89,14166.32
S000581,2025-11-18,C01022,P075,R14,2,2597.64,0.15,4415.99,2309.2,2106.79
S000582,2026-02-23,C00889,P048,R01,1,2176.71,0.1,1959.04,1282.18,676.86
S000583,2025-05-03,C01566,P068,R05,2,3042.7,0.1,5476.86,3808.46,1668.4
S000584,2025-04-21,C02872,P043,R06,3,12025.72,0.0,36077.16,24411.54,11665.62
S000585,2026-05-03,C04991,P046,R12,5,675.18,0.2,2700.72,2090.2,610.52
S000586,2024-09-20,C03643,P039,R09,5,2819.63,0.05,13393.24,11708.07,1685.17
S000587,2025-02-14,C01538,P016,R03,1,5038.56,0.0,5038.56,3675.79,1362.77
S000588,2025-02-12,C03819,P020,R16,3,18818.45,0.1,50809.82,31892.14,18917.68
S000589,2026-05-13,C02580,P017,R07,2,1247.52,0.15,2120.78,1368.29,752.49
S000590,2024-05-06,C04869,P081,R01,3,6556.77,0.2,15736.25,8563.2,7173.05
S000591,2025-10-13,C03068,P043,R15,1,4668.31,0.25,3501.23,2654.3,846.93
S000592,2024-06-10,C04938,P038,R14,5,10190.98,0.15,43311.66,34385.46,8926.2
S000593,2025-02-25,C03889,P086,R17,2,9478.71,0.0,18957.42,15788.26,3169.16
S000594,2026-06-01,C02578,P089,R17,2,1804.71,0.2,2887.54,2140.87,746.67
S000595,2025-08-03,C03917,P024,R08,4,88542.29,0.1,318752.24,274812.27,43939.97
S000596,2024-01-10,C04303,P036,R17,3,17281.92,0.1,46661.18,39519.18,7142.0
S000597,2026-06-28,C01041,P042,R15,3,1115.59,0.1,3012.09,1621.94,1390.15
